date,l1c_product_id,cloud_pct,tropomi_n_images,uvai_mean,uvai_max
2024-04-14,20240414T072619_20240414T073147_T38RPN,0.187046492878259,14,1.0015691513528098,1.0169936089374934
2024-04-19,20240419T072621_20240419T073150_T38RPN,0,14,1.427838779718635,1.430509686470507
2024-04-24,20240424T072619_20240424T073145_T38RPN,0,14,2.167551305046283,2.1841130981452737
2024-05-04,20240504T072619_20240504T073147_T38RPN,0,14,1.8791104374871852,1.917388002247451
2024-05-09,20240509T072621_20240509T073149_T38RPN,0.00746513780644391,14,2.1062495374930057,2.1640983530134124
2024-05-14,20240514T072619_20240514T073959_T38RPN,4.36883752874078,14,2.084118654236181,2.101238489151606
2024-05-19,20240519T072621_20240519T073503_T38RPN,0,14,2.2733465883873647,2.2995109558113107
2024-05-24,20240524T072619_20240524T073750_T38RPN,0.00773388276747589,14,1.9567546186108211,2.0138072967535092
2024-05-29,20240529T072731_20240529T073929_T38RPN,0.00791304607483054,14,1.594599223533393,1.6032859086995683
2024-06-03,20240603T072619_20240603T073148_T38RPN,0.0378930395055093,15,1.6884162053960876,1.7021750211720597
2024-06-08,20240608T072621_20240608T074154_T38RPN,0.0318612081579026,15,1.623867249899439,1.625627875328604
2024-06-13,20240613T072619_20240613T073150_T38RPN,1.93932335990922,15,1.5163865605281908,1.5170649886136327
2024-06-15,20240615T071621_20240615T072358_T38RPN,0.414947949979872,14,2.7294588888541687,2.791808605194895
2024-06-18,20240618T072621_20240618T074129_T38RPN,0.00671862402579952,14,0.6812639722501028,0.6996307373048888
2024-06-23,20240623T072619_20240623T073149_T38RPN,0,14,1.0728728578906177,1.124682307243671
2024-06-28,20240628T072621_20240628T073952_T38RPN,0.0481949296784019,14,1.362980350517669,1.3693828582768222
2024-07-03,20240703T072619_20240703T073150_T38RPN,0.0543163426796859,14,1.4889337531723996,1.560217261314841
2024-07-08,20240708T072621_20240708T073143_T38RPN,0.0200065693212697,14,1.757441129824848,1.852002739906844
2024-08-02,20240802T072619_20240802T073147_T38RPN,0.118725551673684,14,2.30924407162506,2.437474012375579
2024-08-12,20240812T072619_20240812T073209_T38RPN,1.22529785899848,12,1.3426582591801806,1.378573179245392
2024-08-22,20240822T072619_20240822T073204_T38RPN,0.139836961390307,15,1.210000264702073,1.2403561458079766
2024-09-01,20240901T072619_20240901T073200_T38RPN,0.149422198333781,15,1.108430255155523,1.118571400642717
2024-09-06,20240906T072621_20240906T073444_T38RPN,0.168712114425632,15,1.1293512064050946,1.1623989343646532
2024-09-11,20240911T072619_20240911T073202_T38RPN,3.00773388276748,14,0.6426404367462955,0.6554607748987177
2024-09-16,20240916T072611_20240916T073320_T38RPN,0.107856311027502,14,0.9382523568060376,0.9457418322565893
2024-09-21,20240921T072609_20240921T073750_T38RPN,0.886470184239601,14,1.039239923125839,1.0540270805362388
2024-09-26,20240926T072651_20240926T073954_T38RPN,0.131386425393413,14,1.4347482504604037,1.439991116524221
